Month,City,Merchant,Purchase Total,No of sales
Jan 2017,118,Mike Colbert inc,89480.67,5
Jan 2017,118,John Mcgovern inc,87024.73,4
Jan 2017,118,Cristy Key inc,86979.44,5
Jan 2017,119,Betty Sanford inc,316975.82,16
Jan 2017,119,Jason Pappas inc,306225.95,16
Jan 2017,119,James David 2 inc,255047.59,13
Jan 2017,119,Lamar Gates inc,207039.8,10
Jan 2017,119,Marlon Evans inc,163098.85,8
Jan 2017,120,Sandra Summers inc,242194.64,12
Jan 2017,120,Timothy Blackman inc,206109.55,7
Jan 2017,120,Denise Fowler 2 inc,115048.75,5
Jan 2017,120,Matthew Martinez 4 inc,111560.21,5
Jan 2017,120,Patricia Nebergall inc,107031.89,6
Jan 2017,122,Karen Holsten inc,300606.64,16
Jan 2017,122,Elaine Ternullo inc,99171.5,5
Jan 2017,122,Sonya Hatch inc,85155.16,3
Jan 2017,122,Margaret Murphy 4 inc,55996.42,2
Jan 2017,122,Erma Vaden inc,52232.45,2
Jan 2017,123,Katharine Mathews inc,290101.18,17
Jan 2017,123,Rita Barber inc,287942.64,16
Jan 2017,123,Alan Shannon inc,227487.89,10
Jan 2017,123,Cecila Ragusa inc,206399.3,10
Jan 2017,123,Gail Stern inc,125456.4,6
Jan 2017,124,Micheal Thompson inc,397771.78,21
Jan 2017,124,Richard Blevins inc,304659.28,16
Jan 2017,124,Weston Cyree inc,288013.02,14
Jan 2017,124,Kara Cotner inc,285612.84,11
Jan 2017,124,Queen Sawyer inc,234738.11,10
Jan 2017,125,Alex Purtell inc,343424.13,17
Jan 2017,125,Brent Higgins inc,279141.72,15
Jan 2017,125,John Tippens inc,259366.29,13
Jan 2017,125,Jay Maxfield inc,220658.7,11
Jan 2017,125,Bobbi Sartain inc,212291.83,10
Jan 2017,126,Kristi Radford inc,326986.63,16
Jan 2017,126,Laura Havard inc,311232.1,15
Jan 2017,126,Oscar Nelson 2 inc,289914.63,15
Jan 2017,126,Ellen Battle inc,282126.62,15
Jan 2017,126,Diane Soule inc,248999.32,11
Jan 2017,128,Lisa Macki inc,427946.84,20
Jan 2017,128,Pamela Pickett inc,248508.82,12
Jan 2017,128,Eva Moffat inc,214760.28,13
Jan 2017,128,Richard Ward 7 inc,157545.33,6
Jan 2017,128,Stacy Williams 3 inc,135348.98,6
Jan 2017,129,Sabrina Holley inc,524965.65,24
Jan 2017,129,Barbara Sasaki inc,360703.14,20
Jan 2017,129,Violet Ransom inc,255450.31,11
Jan 2017,129,Robert Dockery inc,253709.25,13
Jan 2017,129,Donald Scuderi inc,216748.84,12
Jan 2017,130,John Taylor 21 inc,103865.29,5
Jan 2017,130,Johnny Corriveau inc,78754.89,3
Jan 2017,130,Horace Scianna inc,68685.95,4
Jan 2017,130,Michele Walters inc,63570.1,3
Jan 2017,130,Stephen Blanchard 2 inc,53434.63,3
Jan 2017,131,Christian Penn inc,1248440.51,60
Jan 2017,131,Bill Brainard inc,832279.34,38
Jan 2017,131,Christen Harlow inc,549485.45,26
Jan 2017,131,Barry Sutherland inc,507103.72,25
Jan 2017,131,Susan Jones 12 inc,429467.32,22
Jan 2017,133,Berry Aponte inc,248313.12,9
Jan 2017,133,George Cecchini inc,158285.83,8
Jan 2017,133,Stephanie Obrien inc,120152.4,8
Jan 2017,133,Dean Noggle inc,106936.67,6
Jan 2017,133,Sarah Cabrales inc,104498.6,4
Jan 2017,135,Michael King 9 inc,933744.45,45
Jan 2017,135,Phillip Carlson inc,323616.14,14
Jan 2017,135,Erik Tovar inc,305892.9,17
Jan 2017,135,James Mccarty inc,252370.06,11
Jan 2017,135,Hugh Ford inc,249166.18,11
Jan 2017,136,Justin Pellicone inc,502642.31,22
Jan 2017,136,John Marsaw inc,382720.35,17
Jan 2017,136,Boyd Delosh inc,348587.49,15
Jan 2017,136,Reid Johnson inc,304639.81,14
Jan 2017,136,Michelle Delrio inc,256345.81,13
Jan 2017,137,Liana Ramos inc,5931385.28,301
Jan 2017,137,Charles Cota inc,5056850.06,248
Jan 2017,137,George Caporiccio inc,4923343.33,240
Jan 2017,137,Rebecca Ross inc,2493048.77,130
Jan 2017,137,Claudia Frazier inc,2042089.64,110
Jan 2017,138,Barbara Brantly inc,1581068.68,71
Jan 2017,138,Jessica Wilson inc,1408443.9,67
Jan 2017,138,Ricardo Simpson inc,932022.21,50
Jan 2017,138,Elizabeth Pennington inc,804990.81,40
Jan 2017,138,Eloise Sorbo inc,699660.32,35
Jan 2017,139,Irene Rutledge inc,410071.38,23
Jan 2017,139,Caroline Green inc,276244.33,12
Jan 2017,139,Jean Rogers 2 inc,254026.55,14
Jan 2017,139,Sparkle Morales inc,214979.87,9
Jan 2017,139,Robert Horstman inc,201122.18,9
Jan 2017,140,Janet Mendiola inc,2158425.92,108
Jan 2017,140,Robert Molina 2 inc,1046029.2,48
Jan 2017,140,Chad Tobar inc,705746.3,33
Jan 2017,140,Ella Rose 2 inc,702154.54,34
Jan 2017,140,Lorraine Bittner inc,679465.28,34
Jan 2017,142,Manuel Lanehart inc,486484.48,25
Jan 2017,142,Steve Swartz inc,193762.83,10
Jan 2017,142,Adrian Farley inc,113275.03,5
Jan 2017,142,Melba Dasilva inc,95697.18,4
Jan 2017,142,Annette Abston inc,86381.4,4
Jan 2017,143,Scott Hepburn inc,4835097.01,242
Jan 2017,143,Rose Garner inc,4156522.75,204
Jan 2017,143,Alan Eisenhower inc,3953558.35,195
Jan 2017,143,Rashida Hernandez inc,2679641.47,134
Jan 2017,143,Marcus Stemp inc,2597631.11,122
Jan 2017,144,Robert Mccain inc,251586.3,13
Jan 2017,144,Kristofer Oquinn inc,245179.23,12
Jan 2017,144,Patricia Saucedo inc,238947.02,13
Jan 2017,144,Andres Knight inc,221159.77,13
Jan 2017,144,Garth Catchings inc,96171.23,5
Jan 2017,145,Helen Brown 6 inc,389674.41,17
Jan 2017,145,Martin Long inc,268888.38,13
Jan 2017,145,Andrew Powers 3 inc,256086.63,10
Jan 2017,145,Courtney Eckert inc,241443.27,12
Jan 2017,145,Murray Perry inc,191478.47,10
Jan 2017,146,Mary Kirby 2 inc,311045.71,13
Jan 2017,146,Jeffery Lemon inc,256587.38,12
Jan 2017,146,John Powell 7 inc,190392.64,12
Jan 2017,146,Sandra Kalkman inc,189771.77,10
Jan 2017,146,Charles Turpin 3 inc,168681.42,7
Jan 2017,147,Thomas Chipps inc,743252.7,36
Jan 2017,147,Emma Laird inc,539569.29,29
Jan 2017,147,Patricia Dodson inc,521638.95,24
Jan 2017,147,Trevor Dean inc,405788.55,20
Jan 2017,147,Richard Chavez 3 inc,353715.71,17
Jan 2017,148,Tricia Dozier inc,735140.27,39
Jan 2017,148,Christopher Mcdonald inc,722295.21,36
Jan 2017,148,Floyd Head inc,292801.21,16
Jan 2017,148,Scott Sheldon inc,253875.76,14
Jan 2017,148,Nicolas Flaming inc,236307.2,12
Jan 2017,149,Alexandria Sarmiento inc,4395500.77,216
Jan 2017,149,Kenneth Larson inc,4001290.2,195
Jan 2017,149,Jerold Caldwell inc,3225377.05,169
Jan 2017,149,Kelly Perez 2 inc,2506350.82,120
Jan 2017,149,George Asante inc,1696971.04,80
Jan 2017,150,Effie Mayfield inc,346066.57,18
Jan 2017,150,Deborah Stewart 3 inc,310750.99,13
Jan 2017,150,George Schwenke inc,301404.93,13
Jan 2017,150,William Trotter inc,164499.57,8
Jan 2017,150,Theresa Woods inc,134983.82,7
Jan 2017,151,Cleo Shapiro inc,177978.95,9
Jan 2017,151,Kevin Weske inc,112782.38,6
Jan 2017,151,Susie Pritchett inc,103532.83,4
Jan 2017,151,Victor Robbins inc,102250.78,6
Jan 2017,151,Cindy Uttley inc,99836.55,4
Jan 2017,153,Jimmy Scully inc,334154.22,16
Jan 2017,153,Gary Neri inc,233308.06,12
Jan 2017,153,Martha Goldstein inc,205616.53,11
Jan 2017,153,Glenda Garcia 2 inc,144369.65,10
Jan 2017,153,Howard Mitchell inc,132715.05,7
Jan 2017,155,Tracie Pennington inc,414235.18,17
Jan 2017,155,Andrew Doherty inc,407634.01,22
Jan 2017,155,David Hagen 2 inc,385142.31,15
Jan 2017,155,Jon Pumphrey inc,349018.12,15
Jan 2017,155,Donald Barros inc,340958.25,14
Jan 2017,156,Pamela Griffin inc,578141.16,30
Jan 2017,156,Christopher Butts 2 inc,450747.27,21
Jan 2017,156,Gary Finley inc,360896.94,17
Jan 2017,156,Della Dudziak inc,326930.14,15
Jan 2017,156,Dorothy Miesch inc,325621.83,16
Jan 2017,157,Helen Burnsworth inc,1292160.25,65
Jan 2017,157,Robert Jenkins 7 inc,350627.45,16
Jan 2017,157,Ricardo Gonzalez inc,285499.99,15
Jan 2017,157,Loree Hansen inc,190770.33,9
Jan 2017,157,Pearl Stone inc,171947.93,10
Jan 2017,158,Dee Gallager inc,1.069227493E7,529
Jan 2017,158,Darryl Revak inc,9420842.94,485
Jan 2017,158,Robert Cruz 2 inc,5679896.65,289
Jan 2017,158,Domingo Harper inc,4698080.08,221
Jan 2017,158,Mary Huff 2 inc,4564015.95,227
Jan 2017,159,Roy Coats inc,1905401.33,90
Jan 2017,159,Sean Groover inc,845382.97,41
Jan 2017,159,Larry Stegall inc,694820.63,34
Jan 2017,159,Lorenzo Hawkins inc,494889.92,25
Jan 2017,159,Mary Hudspeth inc,490421.86,27
Jan 2017,160,Richard Mccabe inc,5509174.87,275
Jan 2017,160,Eliz Prater inc,3072926.59,162
Jan 2017,160,Donna Croshaw inc,2050696.27,101
Jan 2017,160,Laurena Parks inc,1812788.05,89
Jan 2017,160,Patricia Sharp 2 inc,1748164.59,92
Jan 2017,161,Delbert Plater inc,1230040.3,61
Jan 2017,161,Claire Mcclendon inc,1079550.76,49
Jan 2017,161,Joyce Fletcher inc,1072726.45,51
Jan 2017,161,William Boyle inc,571187.02,27
Jan 2017,161,Laura Chapman 2 inc,560716.37,30
Jan 2017,162,Christopher Servais inc,630034.96,33
Jan 2017,162,Maureen Werre inc,494729.86,25
Jan 2017,162,Jennifer Rudio inc,385645.66,17
Jan 2017,162,Allen Wiersma inc,361773.61,18
Jan 2017,162,Sanford Myers inc,331905.69,16
Jan 2017,163,Helen Mccutchan inc,375076.49,20
Jan 2017,163,Dale Lotzer inc,280568.41,14
Jan 2017,163,Tom Aslam inc,270962.18,12
Jan 2017,163,Luigi Hammond inc,234039.16,13
Jan 2017,163,Linda Rogers 6 inc,222619.3,12
Jan 2017,165,Tyrone Malone inc,358979.67,18
Jan 2017,165,Michael Mabry inc,286713.81,13
Jan 2017,165,Pat Harper inc,184413.27,9
Jan 2017,165,Gerald Pickett inc,179008.51,8
Jan 2017,165,Vern Cohen inc,146321.67,8
Jan 2017,166,Rodney Hatton inc,271217.49,11
Jan 2017,166,Cheryl Boone inc,242351.49,12
Jan 2017,166,Gina Sichler inc,185737.23,9
Jan 2017,166,Jason Wallenbrock inc,176203.24,9
Jan 2017,166,William Shattuck inc,133428.98,7
Jan 2017,167,Betty Brown 9 inc,406400.26,22
Jan 2017,167,Lan Brown inc,129638.43,5
Jan 2017,167,Allan Clark inc,120372.78,6
Jan 2017,167,Katharine Gutierrez inc,114342.3,5
Jan 2017,167,Stephen Wyss inc,107202.87,4
Jan 2017,168,Mary Gallegos 2 inc,662573.01,30
Jan 2017,168,Kristin Mcmurray inc,468924.73,22
Jan 2017,168,Kim Hartly inc,465279.45,22
Jan 2017,168,David Reyes 2 inc,448160.53,23
Jan 2017,168,Donald Holzer inc,435698.35,19
Jan 2017,169,Helen Mckean inc,1014344.15,49
Jan 2017,169,Pamela Wright 3 inc,852737.43,40
Jan 2017,169,Tom Judge inc,793266.4,41
Jan 2017,169,Louis Mccall inc,744983.56,36
Jan 2017,169,Son Abraham inc,700641.35,34
Jan 2017,170,Thelma Metayer inc,705652.2,35
Jan 2017,170,Mamie James inc,445962.57,20
Jan 2017,170,Reyes Milford inc,259445.4,13
Jan 2017,170,Joey Barrett inc,230783.05,12
Jan 2017,170,Thomas Phillips 5 inc,184301.86,9
Jan 2017,171,Sandra Wells inc,840148.19,43
Jan 2017,171,David Holmes 4 inc,509922.67,25
Jan 2017,171,Sarah Palmieri inc,424118.17,19
Jan 2017,171,Bryan Harris 4 inc,390302.4,20
Jan 2017,171,Joseph Mcnamara inc,357311.92,16
Jan 2017,172,Jennie Gibbs inc,473678.41,20
Jan 2017,172,Blake Varrone inc,225583.53,10
Jan 2017,172,Bobby Schaff inc,217598.04,11
Jan 2017,172,Thomas Howard 3 inc,200762.57,10
Jan 2017,172,Tommy Mcfarland inc,187761.26,9
Jan 2017,173,Robert Doyle 3 inc,953668.48,44
Jan 2017,173,Betty Mcelvaine inc,702272.45,34
Jan 2017,173,Yolanda Panzarella inc,584835.03,30
Jan 2017,173,Kelly Bunting inc,448184.07,18
Jan 2017,173,Donald Rode inc,342895.67,18
Jan 2017,174,Cody Leonard inc,1153137.67,53
Jan 2017,174,Karen Coffman inc,524977.34,26
Jan 2017,174,Nancy Mckeown inc,486952.98,23
Jan 2017,174,Andrea Claybrook inc,444077.8,19
Jan 2017,174,Ann Mcgarey inc,350977.51,20
Jan 2017,175,Judy Fujimoto inc,279866.85,17
Jan 2017,175,Pauline Burdette inc,273240.13,15
Jan 2017,175,Karen Wallace 2 inc,214574.47,12
Jan 2017,175,Rebecca Kelly 2 inc,173787.11,8
Jan 2017,175,David Mayfield inc,118236.02,6
Jan 2017,178,Maria Allen 4 inc,130586.95,6
Jan 2017,178,Sandra Kimball inc,64735.75,3
Jan 2017,178,Lamont Miyashiro inc,59548.78,3
Jan 2017,178,Jesse Brooker inc,49849.96,3
Jan 2017,178,Hillary Wells inc,37236.03,2
Jan 2017,179,Michael Swirsky inc,3093018.63,163
Jan 2017,179,Curtis Banks inc,1044724.95,53
Jan 2017,179,Gladys Castillo inc,871452.25,46
Jan 2017,179,Judy Lutz inc,744643.92,37
Jan 2017,179,Alan Poe inc,744417.12,38
Jan 2017,180,Anna Harrison inc,440527.57,23
Jan 2017,180,Ila Mcgrath inc,280744.88,13
Jan 2017,180,Arthur Coker inc,272636.79,10
Jan 2017,180,Alexandra Green inc,240801.03,12
Jan 2017,180,Denise Sievers inc,187893.19,9
Jan 2017,181,Juan Walsh 2 inc,705104.87,37
Jan 2017,181,Ella Harding inc,242367.54,12
Jan 2017,181,Grant Son inc,220998.66,10
Jan 2017,181,Gregg Verde inc,172404.19,9
Jan 2017,181,Kathleen Gau inc,167607.68,7
Jan 2017,182,Julia Cope inc,883307.72,46
Jan 2017,182,Misty Slaugh inc,389303.89,18
Jan 2017,182,Arthur Howell inc,342706.37,14
Jan 2017,182,Betty Pew inc,315846.95,18
Jan 2017,182,Harold Strand inc,296768.45,15
Jan 2017,183,Shanon Battle inc,291952.78,14
Jan 2017,183,William Munroe inc,206981.06,9
Jan 2017,183,Francis Casey inc,206348.03,9
Jan 2017,183,Justin Johnstone 2 inc,188952.44,12
Jan 2017,183,Angela Jackson 5 inc,173918.93,9
Jan 2017,184,Ralph Nava inc,694945.46,30
Jan 2017,184,Harold Ames inc,456732.37,22
Jan 2017,184,Julie Hambrick inc,366565.98,17
Jan 2017,184,Cheryl Pike inc,277406.16,14
Jan 2017,184,Charlotte Valdez inc,219893.78,10
Jan 2017,186,Larry Reid inc,347570.38,17
Jan 2017,186,David Zapata inc,311645.34,15
Jan 2017,186,Cora Brown inc,263681.63,12
Jan 2017,186,Christine Paulino inc,225264.97,10
Jan 2017,186,Kathryn Clermont inc,205533.58,9
Jan 2017,187,Ronald Morgan inc,356225.91,17
Jan 2017,187,Joseph Miles inc,330326.66,17
Jan 2017,187,Trudie Baker inc,239185.55,11
Jan 2017,187,Marvin Tucker 2 inc,175035.63,11
Jan 2017,187,Terence Harstad inc,168291.39,8
Jan 2017,188,Linda Alexander inc,600449.13,25
Jan 2017,188,Joseph Jones 15 inc,450734.8,23
Jan 2017,188,Ryan Widell inc,368762.5,20
Jan 2017,188,Barbara Waldorf inc,352481.97,17
Jan 2017,188,James Pittsley inc,333106.78,16
Jan 2017,189,Andrew Eastman inc,783922.59,38
Jan 2017,189,Christina Chamberlain inc,530103.06,27
Jan 2017,189,Esther Rodriguez 2 inc,429595.28,23
Jan 2017,189,Jack Huffman inc,375971.52,19
Jan 2017,189,Gertrude Espinosa inc,294247.35,15
Jan 2017,190,Jay Hokanson inc,303290.29,15
Jan 2017,190,Denise Marquez 2 inc,193753.33,11
Jan 2017,190,Billy Adderley inc,134887.3,6
Jan 2017,190,Diana Post inc,129371.26,6
Jan 2017,190,Thomas Voyer inc,128408.31,6
Jan 2017,191,Patrick Heiden inc,452380.51,22
Jan 2017,191,Brenda Gagnon inc,307545.68,14
Jan 2017,191,Virginia Greer inc,296776.49,14
Jan 2017,191,Frank Lundborg inc,279872.78,14
Jan 2017,191,Laura James 2 inc,220036.96,12
Jan 2017,193,Renate Snyder inc,210025.46,8
Jan 2017,193,Dorothy Woods inc,206671.03,12
Jan 2017,193,Donald Davis 9 inc,183140.71,11
Jan 2017,193,Ann Nicholas inc,179710.3,8
Jan 2017,193,Lisa Plummer inc,179582.92,9
Jan 2017,194,Alison Magallanes inc,494896.07,26
Jan 2017,194,John Piper 2 inc,228928.71,10
Jan 2017,194,Glenda Short inc,211618.61,10
Jan 2017,194,Irma Bales inc,208867.57,9
Jan 2017,194,Walter Washington 2 inc,188938.2,11
Jan 2017,195,Sally Elliott inc,171835.89,7
Jan 2017,195,Kayla Newsham inc,163736.62,8
Jan 2017,195,Scott Williamson inc,137663.54,7
Jan 2017,195,James Everhart 2 inc,134023.99,6
Jan 2017,195,Klara Ibanez inc,126841.12,5
Jan 2017,197,Claudia Rodriguez inc,437301.21,20
Jan 2017,197,Randi Duke inc,390225.45,16
Jan 2017,197,Lori Mize inc,161887.81,8
Jan 2017,197,Ella Rose 2 inc,150988.7,7
Jan 2017,197,Lori Joseph inc,148265.5,8
Jan 2017,198,Charles Fritter inc,340346.22,15
Jan 2017,198,Nancy Foley inc,311844.7,14
Jan 2017,198,Michael Howe 2 inc,271211.43,13
Jan 2017,198,Stacia Benavides inc,232320.85,10
Jan 2017,198,Walter Barbieri inc,227617.37,11
Jan 2017,199,Elbert Six inc,955096.07,44
Jan 2017,199,Crystal Dwyer inc,859359.85,44
Jan 2017,199,Carolyn Flanagan inc,591523.93,27
Jan 2017,199,Roger Serrano inc,549636.85,25
Jan 2017,199,Daryl Taylor inc,442611.21,23
Jan 2017,200,Sandra Davenport inc,1721273.02,83
Jan 2017,200,Juan Sojka inc,1258454.71,63
Jan 2017,200,Sabrina Oleary inc,806130.76,39
Jan 2017,200,Latanya Crofton inc,691609.98,34
Jan 2017,200,Gregory Matthews 3 inc,661008.93,32
Jan 2017,201,James Howell 7 inc,342479.22,19
Jan 2017,201,Andrew Johnson 5 inc,195713.62,10
Jan 2017,201,Patricia Hernandez 4 inc,157130.65,7
Jan 2017,201,Rosemary Clark inc,152658.28,6
Jan 2017,201,Edwin Smith 4 inc,142145.3,6
Jan 2017,203,Albert Cadwell inc,261314.24,14
Jan 2017,203,Mark Cottrill inc,133122.05,6
Jan 2017,203,Robin Flores 2 inc,132079.5,5
Jan 2017,203,Ernest Ward inc,127898.99,7
Jan 2017,203,Wayne Bird inc,109933.75,4
Jan 2017,204,Ruth Newark inc,187241.34,10
Jan 2017,204,Debora Giles inc,100003.63,5
Jan 2017,204,Yvonne Mallory inc,99331.75,4
Jan 2017,204,Josephina Taylor inc,92787.19,5
Jan 2017,204,James Sommerfield inc,73501.17,3
Jan 2017,205,Zachary Holzer inc,68654.17,3
Jan 2017,205,Lawrence Ness inc,66918.53,4
Jan 2017,205,Julian Rangel inc,62421.09,3
Jan 2017,205,Gerard Watkins inc,61048.12,3
Jan 2017,205,Mark Bejar inc,59607.37,2
Jan 2017,206,Louise Owens inc,126742.2,6
Jan 2017,206,Etta Mcdonald inc,123787.29,6
Jan 2017,206,Treva Padilla inc,112143.42,5
Jan 2017,206,Mary Roberts 6 inc,110329.93,6
Jan 2017,206,Ryan Gregg inc,105767.23,6
Jan 2017,207,Clarence Griffin inc,104016.21,6
Jan 2017,207,Teresa Begley inc,100775.7,4
Jan 2017,207,Vada Wheeler inc,90339.01,3
Jan 2017,207,Jaclyn Bradford inc,56253.47,2
Jan 2017,207,Joseph Proctor inc,55271.35,2
Jan 2017,208,Michael Abramson inc,388802.68,20
Jan 2017,208,Jason Ho inc,227272.25,9
Jan 2017,208,Jacqueline Henry inc,208010.97,8
Jan 2017,208,Gail Costello inc,148253.55,6
Jan 2017,208,Dale Skalicky inc,115038.8,6
Jan 2017,209,Ma Rowlands inc,1046951.77,52
Jan 2017,209,Meaghan Saylor inc,729124.68,32
Jan 2017,209,Joe Stevens inc,318138.92,14
Jan 2017,209,Michael Mincey inc,306615.03,17
Jan 2017,209,Tempie Guardado inc,275813.6,15
Jan 2017,210,Angela Parsons inc,710319.44,30
Jan 2017,210,Timothy Godwin inc,604838.78,26
Jan 2017,210,Felipe Erickson inc,539774.0,29
Jan 2017,210,Jamie Remillard inc,469283.72,26
Jan 2017,210,Michael Mocher inc,399336.65,24
Jan 2017,211,William Darden inc,438547.26,19
Jan 2017,211,Margaret Niceswander inc,323346.66,16
Jan 2017,211,Karren Gibson inc,243066.18,12
Jan 2017,211,Ryan Charles inc,227596.53,10
Jan 2017,211,Glenda Obrien inc,211525.57,8
Jan 2017,212,Donald Pimental inc,3076039.97,149
Jan 2017,212,Mary Velazquez inc,1643129.48,85
Jan 2017,212,Bernice Pratt inc,1608663.12,82
Jan 2017,212,Gilbert Knapp inc,1553673.82,73
Jan 2017,212,Anna Risher inc,1423781.02,63
Jan 2017,213,Elizabeth Thomas 10 inc,1143124.52,54
Jan 2017,213,Lori Joseph inc,1119355.16,56
Jan 2017,213,Ella Rose 2 inc,1116776.14,52
Jan 2017,213,Katherine Stickel inc,1033796.1,49
Jan 2017,213,Chad Tobar inc,820641.34,40
Jan 2017,214,Evelyn Reynoso 2 inc,203766.83,10
Jan 2017,214,Scott Debroux inc,159968.51,8
Jan 2017,214,Melissa Schmidt inc,154286.03,7
Jan 2017,214,Daniel Steinbach inc,114751.64,7
Jan 2017,214,Beatrice Thomas inc,111235.39,5
Jan 2017,215,Katherine Caldwell inc,151528.32,7
Jan 2017,215,John Walton 3 inc,91236.75,3
Jan 2017,215,Kirk Adams inc,85091.06,3
Jan 2017,215,Leonard Tyner inc,84316.35,4
Jan 2017,215,Joanne Webb inc,64690.58,3
Jan 2017,216,Helen Acosta inc,288930.82,16
Jan 2017,216,James Nelson 9 inc,227490.46,11
Jan 2017,216,Mary Donati inc,181398.08,8
Jan 2017,216,Claudia Henderson inc,135273.22,6
Jan 2017,216,Roger Espinoza inc,130419.19,7
Jan 2017,218,Julianne Mchugh inc,539571.06,25
Jan 2017,218,Ronald Abbott 2 inc,209122.73,11
Jan 2017,218,Gerald Stump inc,203589.02,9
Jan 2017,218,Anna Nii inc,185838.55,8
Jan 2017,218,Mildred Walton inc,154880.32,8
Jan 2017,219,Wendy Strong inc,476190.45,22
Jan 2017,219,Donald Smith 19 inc,418145.22,21
Jan 2017,219,Rodney Lichtenberg inc,290265.54,13
Jan 2017,219,Christopher Marinaccio inc,277793.54,11
Jan 2017,219,James Henderson 10 inc,267299.26,15
Jan 2017,220,Rose Smith 7 inc,251746.0,15
Jan 2017,220,Grace Gorman inc,220860.29,9
Jan 2017,220,Marvin Rivera 2 inc,208202.46,11
Jan 2017,220,Lee Daniels inc,174382.69,8
Jan 2017,220,Michael Bishop 3 inc,150281.87,8
Jan 2017,221,Linda Harrist inc,68146.69,3
Jan 2017,221,Anastasia Croft inc,62625.97,3
Jan 2017,221,Antonio Schmitmeyer inc,60126.29,2
Jan 2017,221,Rose Brewer 2 inc,59312.12,4
Jan 2017,221,Woodrow James inc,43180.02,2
Jan 2017,222,Joan Baggesen inc,177757.69,7
Jan 2017,222,Tammy Willman inc,166027.6,8
Jan 2017,222,Jeffery Brennan inc,163634.78,10
Jan 2017,222,Dennis Clancy inc,134885.05,7
Jan 2017,222,Jonathon Morrison inc,90370.32,6
Jan 2017,223,Judy Turner inc,521388.99,26
Jan 2017,223,Gracie Mcmorran inc,257463.0,13
Jan 2017,223,William Quinn 2 inc,219582.29,10
Jan 2017,223,Travis Stafford inc,188665.25,9
Jan 2017,223,Kim Cardwell inc,185967.51,9
Jan 2017,224,John Sutton 8 inc,538186.57,25
Jan 2017,224,Ronald Perkins 2 inc,231105.32,12
Jan 2017,224,Guillermo Wasson inc,174787.26,9
Jan 2017,224,Deborah Harris 5 inc,135651.67,6
Jan 2017,224,Virginia Porter 2 inc,135379.54,5
Jan 2017,226,John Rutherford 4 inc,1098518.7,53
Jan 2017,226,Joseph Dempsey inc,480442.96,21
Jan 2017,226,Maggie Rosa inc,433466.54,24
Jan 2017,226,Jaime Marks inc,348890.93,18
Jan 2017,226,Kori Butler inc,286814.69,13
Jan 2017,227,Frank Mahler inc,150417.83,6
Jan 2017,227,Eugene Zubia inc,86989.67,4
Jan 2017,227,Frank Dana inc,79588.84,4
Jan 2017,227,Domingo Mcarthur inc,69104.51,3
Jan 2017,227,Robert Baker 8 inc,63603.26,4
Jan 2017,228,Pablo Laboy inc,115055.87,7
Jan 2017,228,Regina Tanner inc,98780.52,4
Jan 2017,228,Susan Watson 4 inc,92399.8,4
Jan 2017,228,James Jones 45 inc,81651.63,4
Jan 2017,228,Bobby Wortham inc,74223.77,4
Jan 2017,229,Christina Moralez inc,402229.13,21
Jan 2017,229,Carol Armstrong inc,258133.89,16
Jan 2017,229,Roy Hann inc,212849.25,11
Jan 2017,229,Amanda Robinson 2 inc,185870.18,9
Jan 2017,229,Reyes Fay inc,171403.82,8
Jan 2017,230,John Rivera 9 inc,361797.2,15
Jan 2017,230,Allison Burgess inc,197083.89,10
Jan 2017,230,Terry Morris inc,195716.66,12
Jan 2017,230,Weldon Murphy inc,152367.57,9
Jan 2017,230,Cortez Shelton inc,138766.03,7
Jan 2017,231,Robert Barfield inc,872328.36,43
Jan 2017,231,Martha Griffin inc,816100.02,42
Jan 2017,231,Gladys Perry inc,548980.54,26
Jan 2017,231,Florence Mitchell 2 inc,534841.16,27
Jan 2017,231,Edward Hebert 3 inc,530559.38,25
Jan 2017,232,Whitney Delgado inc,577585.16,25
Jan 2017,232,Truman Garcia inc,475595.03,20
Jan 2017,232,Charles Urias inc,411438.5,21
Jan 2017,232,Alice Bullinger inc,324096.09,20
Jan 2017,232,Adam Schey inc,277346.37,12
Jan 2017,233,Chad Tobar inc,2252444.44,116
Jan 2017,233,Ella Rose 2 inc,1910823.84,93
Jan 2017,233,John Mcneal 2 inc,1636693.41,75
Jan 2017,233,Lori Joseph inc,1316997.15,64
Jan 2017,233,Ruth Kohl inc,1125193.67,58
Jan 2017,234,Roslyn Lamb inc,463997.69,21
Jan 2017,234,Daniel Marshall 7 inc,374273.16,16
Jan 2017,234,Anthony Tobey inc,328593.91,17
Jan 2017,234,Alice Dickerson inc,245805.96,12
Jan 2017,234,Johnnie Elliott inc,234546.01,13
Jan 2017,235,Myra Abron inc,239396.81,11
Jan 2017,235,Peter Adams 3 inc,178068.51,9
Jan 2017,235,David Morris 4 inc,174345.48,9
Jan 2017,235,Glenn Neblett inc,171254.0,7
Jan 2017,235,Darrin Rivett inc,111569.57,5
Jan 2017,236,Nick Redenius inc,148941.62,9
Jan 2017,236,Nora Saenz inc,119874.8,4
Jan 2017,236,Chester Franzese inc,88443.75,3
Jan 2017,236,Yolanda Holland inc,86374.44,4
Jan 2017,236,Alice Joyal inc,80494.36,5
Jan 2017,237,Julie Hughes inc,160630.04,9
Jan 2017,237,Joseph Utley inc,138694.96,7
